transaction_id,score,threshold,feature,feature_value,shap_value,absolute_shap
4062779,0.9927058815956116,0.9891290664672852,Payment Format_ACH,1.0,2.240592,2.240592
4062779,0.9927058815956116,0.9891290664672852,log_sender_prior_currency_count,-1.023702,1.4791967,1.4791967
4062779,0.9927058815956116,0.9891290664672852,weekday_cos,-0.7471885,-1.1133119,1.1133119
4062779,0.9927058815956116,0.9891290664672852,log_sender_prior_tx_count,0.31967062,0.9190186,0.9190186
4062779,0.9927058815956116,0.9891290664672852,Payment Format_Credit Card,0.0,-0.9062116,0.9062116
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Saudi Riyal,0.0,0.81197447,0.81197447
4062779,0.9927058815956116,0.9891290664672852,time_sin,-1.4456326,-0.7402529,0.7402529
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Yen,0.0,-0.45894322,0.45894322
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Ruble,0.0,-0.43579218,0.43579218
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Shekel,0.0,-0.40356606,0.40356606
4062779,0.9927058815956116,0.9891290664672852,Payment Format_Reinvestment,0.0,-0.39981022,0.39981022
4062779,0.9927058815956116,0.9891290664672852,log_receiver_prior_currency_mean,0.4812776,-0.3916437,0.3916437
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Rupee,0.0,-0.38818112,0.38818112
4062779,0.9927058815956116,0.9891290664672852,log_receiver_prior_currency_amount,0.27433786,-0.35148072,0.35148072
4062779,0.9927058815956116,0.9891290664672852,weekday_sin,0.8161067,-0.3370511,0.3370511
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Australian Dollar,0.0,-0.30627164,0.30627164
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Shekel,0.0,-0.27256507,0.27256507
4062779,0.9927058815956116,0.9891290664672852,log_amount_received,0.9936611,0.2722565,0.2722565
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Ruble,0.0,-0.24626374,0.24626374
4062779,0.9927058815956116,0.9891290664672852,Payment Format_Cash,0.0,-0.23989697,0.23989697
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Yen,0.0,-0.19692352,0.19692352
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Brazil Real,0.0,-0.19089346,0.19089346
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Rupee,0.0,-0.17737949,0.17737949
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_UK Pound,0.0,-0.15373448,0.15373448
4062779,0.9927058815956116,0.9891290664672852,time_cos,-0.7609457,-0.14812815,0.14812815
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Mexican Peso,1.0,-0.14459296,0.14459296
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Brazil Real,0.0,0.12899253,0.12899253
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Swiss Franc,0.0,-0.12658626,0.12658626
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Mexican Peso,1.0,-0.12058007,0.12058007
4062779,0.9927058815956116,0.9891290664672852,log_sender_prior_currency_mean,-1.6728613,0.101254866,0.101254866
4062779,0.9927058815956116,0.9891290664672852,log_sender_prior_currency_amount,-1.5901432,0.09663335,0.09663335
4062779,0.9927058815956116,0.9891290664672852,Payment Format_Wire,0.0,-0.095437355,0.095437355
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Yuan,0.0,-0.088703446,0.088703446
4062779,0.9927058815956116,0.9891290664672852,log_amount_paid,0.99902225,0.079272926,0.079272926
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Bitcoin,0.0,0.066582166,0.066582166
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Saudi Riyal,0.0,0.0647089,0.0647089
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Euro,0.0,-0.060922146,0.060922146
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Euro,0.0,-0.060493663,0.060493663
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Swiss Franc,0.0,-0.06031356,0.06031356
4062779,0.9927058815956116,0.9891290664672852,log_receiver_prior_currency_count,-0.6005703,-0.05761823,0.05761823
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_UK Pound,0.0,-0.05734168,0.05734168
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_US Dollar,0.0,-0.045749534,0.045749534
4062779,0.9927058815956116,0.9891290664672852,self_transfer,-0.46822977,0.042031962,0.042031962
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Yuan,0.0,-0.034664985,0.034664985
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_US Dollar,0.0,-0.028452925,0.028452925
4062779,0.9927058815956116,0.9891290664672852,Receiving Currency_Canadian Dollar,0.0,0.025290621,0.025290621
4062779,0.9927058815956116,0.9891290664672852,Payment Currency_Canadian Dollar,0.0,0.01976112,0.01976112
